title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
"Understanding Electric Power Systems: An Overview of the Technology, the Marketplace, and Government Regulations",470484187,9780470484180,N/A,N/A,N/A,N/A,N/A,N/A
Criminal Law and Procedure for the Paralegal,1435440161,9781435440166,N/A,N/A,N/A,N/A,N/A,N/A
Practice Long Cases for the Part B Final FRCR Examination (Masterpass),1846195500,9781846195501,N/A,N/A,N/A,N/A,N/A,N/A
Education Around the World: A Comparative Introduction,1441169407,9781441169402,N/A,N/A,N/A,N/A,N/A,N/A
Financial & Managerial Accounting,1337119202,9781337119207,N/A,N/A,N/A,N/A,N/A,N/A
Bridges--Documents of the Christian-Jewish Dialogue: Vol 1--The Road to Reconciliation (Stimulus Books),809147327,9780809147328,N/A,N/A,N/A,N/A,N/A,N/A
"Criminal Procedure: Principles, Policies and Perspectives, 5th (American Casebook) (American Casebook Series)",314279482,9780314279484,N/A,N/A,N/A,N/A,N/A,N/A
Measurement and Data Analysis for Engineering and Science,1138050865,9781138050860,N/A,N/A,N/A,N/A,N/A,N/A
"Instrumentation for Process Measurement and Control, Third Editon",849398711,9780849398711,N/A,N/A,N/A,N/A,N/A,N/A
Industrial Power Systems,824724437,9780824724436,N/A,N/A,N/A,N/A,N/A,N/A
Accounting,1337272094,9781337272094,N/A,N/A,N/A,N/A,N/A,N/A
"Instrument Engineers' Handbook, Volume 3: Process Software and Digital Networks, Fourth Edition (Volume 1)",1439817766,9781439817766,N/A,N/A,N/A,N/A,N/A,N/A
Hospitality Financial Management,471692166,9780471692164,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Instrumentation and Measurements,1466596775,9781466596771,N/A,N/A,N/A,N/A,N/A,N/A
Stories of the Eight-Year Study: Reexamining Secondary Education in America,791470547,9780791470541,N/A,N/A,N/A,N/A,N/A,N/A
Electrical Power Systems,1906574030,9781906574031,N/A,N/A,N/A,N/A,N/A,N/A
Power System Harmonics,470851295,9780470851296,N/A,N/A,N/A,N/A,N/A,N/A
Native American Higher Education in the United States,1412806860,9781412806862,N/A,N/A,N/A,N/A,N/A,N/A
Portfolio Optimization (Chapman & Hall/Crc Finance Series),1420085840,9781420085846,Amazon.com,"Hardcover, ISBN 9781420085846Publisher: Chapman and Hall/CRC, 2010238 pages. Used - Very Good, Usually ships in 24 hours, Pages are clean with no markings. Ships direct from online!. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime.",75.0,2,77.0,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=kg2GyyGL1xMI6vbbuhz.Fnpbt1U_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1420085840%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=i5DWmyZ62y9UG1YWt6PX
Electrical Contacts: Principles and Applications (Electrical & Computer Engineering),824719344,9780824719340,Amazon.com,"Hardcover, ISBN 9780824719340Publisher: CRC Press, 19991104 pages. Used - Very Good, Usually ships in 1-2 business days",83.99,2,85.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=3DzVGWa6l1icA4oor1xyX91ea0U_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0824719344%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=QYuuRMUa14tLFumF_yzm
Systemic Lupus Erythematosus: A Companion to Rheumatology,323044344,9780323044349,N/A,N/A,N/A,N/A,N/A,N/A
"Electric Power System Planning: Issues, Algorithms and Solutions (Power Systems)",3642179886,9783642179884,N/A,N/A,N/A,N/A,N/A,N/A
DC/AC: The Basics,675209188,9780675209182,N/A,N/A,N/A,N/A,N/A,N/A
IELTS Express Upper-Intermediate: The Fast Track to IELTS Success,1133313027,9781133313021,N/A,N/A,N/A,N/A,N/A,N/A
"Drugs, Crime, and Their Relationships: Theory, Research, Practice, and Policy",1284021173,9781284021172,N/A,N/A,N/A,N/A,N/A,N/A
Measurement by the Physical Educator: Why and How,73376558,9780073376554,Amazon.com,"Hardcover, ISBN 9780073376554Publisher: McGraw-Hill Humanities/Social Sciences/Languages, 2010320 pages. Used - Very Good, Usually ships in 1-2 business days, A copy that has been read, but remains in excellent condition. Pages are intact and are not marred by notes or highlighting, but may contain a neat previous owner name. The spine remains undamaged. At ThriftBooks, our motto is: Read More, Spend Less.",34.05,2,36.05,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Y3lQAriOUiruGo92Z48dGaRgGbU_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0073376558%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=ohcibKJZ.TvNDHvsM1Q.
"Indian Education in the American Colonies, 1607-1783 (Indigenous Education)",803259662,9780803259669,N/A,N/A,N/A,N/A,N/A,N/A
"Sports Marketing: A Strategic Perspective, 5th edition",1138015962,8601422002959,N/A,N/A,N/A,N/A,N/A,N/A
"Investment Valuation: Tools and Techniques for Determining the Value of any Asset, University Edition",1118130731,9781118130735,N/A,N/A,N/A,N/A,N/A,N/A
New Dimensions in Women's Health,1449698131,9781449698133,N/A,N/A,N/A,N/A,N/A,N/A
Trusted Criminals: White Collar Crime In Contemporary Society,495600822,9780495600824,N/A,N/A,N/A,N/A,N/A,N/A
Modern Classroom Assessment,1452203490,9781452203492,N/A,N/A,N/A,N/A,N/A,N/A
Developing a Teaching Portfolio: A Guide for Preservice and Practicing Teachers (3rd Edition),135135419,9780135135419,Amazon.com,"Softcover, ISBN 9780135135419Publisher: Pearson, 2009176 pages. Used - Very Good, Usually ships in 1-2 business days, Bottom right corner is bent.",13.97,2,15.97,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=9hy5OeMMVsnC1ouScNNUh0oxtIw_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0135135419%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=UspR3sArN7CG8MoCKj_k
Corrections: A Critical Approach,415782090,9780415782098,Amazon.com,"Softcover, ISBN 9780415782098Publisher: Routledge, 2011768 pages. Used - Good, Usually ships in 1-2 business days, Ships same day or next business day! UPS shipping available (Priority Mail for AK/HI/APO/PO Boxes). Used sticker and some writing and/or highlighting. Used books may not include working access code or dust jacket.",28.45,2,30.45,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=d0QO63qCNvXuYcNn1oUx94VNzbc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0415782090%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=lfRbL8xu34LVM79H48Ul
Skulduggery Pleasant (Collins Readers),7505833,9780007505838,N/A,N/A,N/A,N/A,N/A,N/A
Managerial Economics,1118808940,9781118808948,N/A,N/A,N/A,N/A,N/A,N/A
Teaching Children's Literature in an Era of Standards,133571246,9780133571240,N/A,N/A,N/A,N/A,N/A,N/A
"MM4 (with CourseMate, 1 term (6 months) with Career Transitions 2.0 Printed Access Card) (New, Engaging Titles from 4LTR Press)",1133629385,9781133629382,N/A,N/A,N/A,N/A,N/A,N/A
Cornerstones of Cost Management (Cornerstones Series),1305970667,9781305970663,N/A,N/A,N/A,N/A,N/A,N/A
Community Policing: Partnerships for Problem Solving,1285096673,9781285096674,N/A,N/A,N/A,N/A,N/A,N/A
Comprehension Across the Curriculum: Perspectives and Practices K-12 (Solving Problems in the Teaching of Literacy),1606235117,9781606235119,N/A,N/A,N/A,N/A,N/A,N/A
A Short Guide to Action Research (4th Edition),132685868,9780132685863,Amazon.com,"Softcover, ISBN 9780132685863Publisher: Pearson, 2011304 pages. Used - Good, Usually ships in 24 hours. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime.",70.0,2,72.0,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=ODSviMv1KGHwqWmuhW51pJAkyYo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0132685868%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=5ymyxvplevS68H_9ZxAA
A History of Elementary Social Studies: Romance and Reality (History of Schools and Schooling),1433106477,9781433106477,N/A,N/A,N/A,N/A,N/A,N/A
"Changing Literacies for Changing Times: An Historical Perspective on the Future of Reading Research, Public Policy, and Classroom Practices",415995035,9780415995030,N/A,N/A,N/A,N/A,N/A,N/A
Essentials of Children's Literature (9th Edition) (What's New in Literacy),134532597,9780134532592,N/A,N/A,N/A,N/A,N/A,N/A
Schools in the Forest: How Grassroots Education Brought Political Empowerment to the Brazilian Amazon,1565493508,9781565493506,N/A,N/A,N/A,N/A,N/A,N/A
Worlds Made by Words: Scholarship and Community in the Modern West,674060253,9780674060258,N/A,N/A,N/A,N/A,N/A,N/A
Activities for English Language Learners Across the Curriculum (Classroom Resources),1425802036,9781425802035,N/A,N/A,N/A,N/A,N/A,N/A
An Essential History of Current Reading Practices,872076180,9780872076181,N/A,N/A,N/A,N/A,N/A,N/A
Rewards Teacher's Guide: Multisyllabic Word Reading Strategies (Reading Excellence: Word Attack and Rate Development Strategies),1570352712,9781570352713,N/A,N/A,N/A,N/A,N/A,N/A
From Black Power to Black Studies: How a Radical Social Movement Became an Academic Discipline,801898250,9780801898259,Amazon.com,"Softcover, ISBN 9780801898259Publisher: Johns Hopkins University Press, 2010304 pages. Used - Good, Usually ships in 1-2 business days, Some highlights and pencil notes.",7.26,2,9.26,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=tM4Zw,3ugx7l9Fz3dt,0zX25uJQ_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0801898250%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=pIeEWtSDaBpTAyX0epOq"
Literature and the Child (MindTap Course List),1305642368,9781305642362,N/A,N/A,N/A,N/A,N/A,N/A
Problems and Solutions in Mathematical Finance: Stochastic Calculus (The Wiley Finance Series),1119965837,9781119965831,N/A,N/A,N/A,N/A,N/A,N/A
Asset Pricing and Portfolio Choice Theory (Financial Management Association Survey and Synthesis Series),190241144,9780190241148,N/A,N/A,N/A,N/A,N/A,N/A
MRCS Part A: Essential Revision Notes: Book 2,1905635834,8601405064141,N/A,N/A,N/A,N/A,N/A,N/A
Critical Perspectives on Harry Potter,415964849,9780415964845,N/A,N/A,N/A,N/A,N/A,N/A
"Media, Crime, and Criminal Justice",1285459059,9781285459059,Amazon.com,"Softcover, ISBN 9781285459059Publisher: Cengage Learning, 2014368 pages. Used - Very Good, Usually ships in 1-2 business days",63.98,2,65.98,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=YZx4l,wC3ytDerTOaRS94BgBevA_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1285459059%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=3BuWdogNE48p61oPO1Yn"
Quantitative Finance: An Object-Oriented Approach in C++ (Chapman and Hall/CRC Financial Mathematics Series),1584884797,9781584884798,N/A,N/A,N/A,N/A,N/A,N/A
"Asset Allocation: Balancing Financial Risk, Fifth Edition",71804188,9780071804189,N/A,N/A,N/A,N/A,N/A,N/A
Department and Discipline: Chicago Sociology at One Hundred,226000990,9780226000992,N/A,N/A,N/A,N/A,N/A,N/A
Fairy Tales and the Art of Subversion (Routledge Classics),415610257,9780415610254,N/A,N/A,N/A,N/A,N/A,N/A
Classroom Assessment for Students in Special and General Education (3rd Edition),137050135,9780137050130,N/A,N/A,N/A,N/A,N/A,N/A
Scleroderma: From Pathogenesis to Comprehensive Management,1441957731,9781441957733,N/A,N/A,N/A,N/A,N/A,N/A
Judging School Discipline: The Crisis of Moral Authority,674018141,9780674018143,N/A,N/A,N/A,N/A,N/A,N/A
A Slant of Sun: One Child's Courage,688172288,9780688172282,N/A,N/A,N/A,N/A,N/A,N/A
Drugs Targeting B-Cells in Autoimmune Diseases (Milestones in Drug Therapy),3034807058,9783034807050,N/A,N/A,N/A,N/A,N/A,N/A
MRCPCH: Essential Questions in Paediatrics,1905635532,9781905635535,N/A,N/A,N/A,N/A,N/A,N/A
A NASDAQ Market Simulation: Insights on a Major Market from the Science of Complex Adaptive Systems (Complex Systems and Interdisciplinary Science),9812700013,9789812700018,N/A,N/A,N/A,N/A,N/A,N/A
Pricing Strategies: A Marketing Approach,1412964741,9781412964746,Amazon.com,"Hardcover, ISBN 9781412964746Publisher: SAGE Publications, Inc, 2011416 pages. Used - Good, Usually ships in 1-2 business days, Some shelf wear, writing and highlighting (E-H) [S 19] 5/15",39.8,2,41.8,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=86eBK4KroPrQsCp3U86m,giyJoU_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1412964741%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=mMhJwZX59hAAJFHWg7Vm"
"Local Bifurcations, Center Manifolds, and Normal Forms in Infinite-Dimensional Dynamical Systems (Universitext)",857291114,9780857291110,N/A,N/A,N/A,N/A,N/A,N/A
Assessing Culturally and Linguistically Diverse Students: A Practical Guide (The Guilford Practical Intervention in the Schools Series),1593851413,9781593851415,N/A,N/A,N/A,N/A,N/A,N/A
Dynamical Systems and Numerical Analysis (Cambridge Monographs on Applied and Computational Mathematics),521496721,9780521496728,N/A,N/A,N/A,N/A,N/A,N/A
Saxon Math 54: An Incremental Development (Masters and Test Forms Booklet),1565770684,9781565770683,N/A,N/A,N/A,N/A,N/A,N/A
100% Externship Success,1418015490,9781418015497,N/A,N/A,N/A,N/A,N/A,N/A
The Practice of Child Therapy,805853294,9780805853292,N/A,N/A,N/A,N/A,N/A,N/A
Assessing Young Children (5th Edition),133519236,9780133519235,N/A,N/A,N/A,N/A,N/A,N/A
American Short Stories (8th Edition),321484894,9780321484895,N/A,N/A,N/A,N/A,N/A,N/A
Si se puede!: Un curso transicional para hispanohablantes (World Languages) (English and Spanish Edition),618061363,9780618061365,N/A,N/A,N/A,N/A,N/A,N/A
Digital Electronics: An Integrated Laboratory Approach,130931020,9780130931023,N/A,N/A,N/A,N/A,N/A,N/A
Aesthetic Approaches to Children's Literature: An Introduction,810854260,9780810854260,N/A,N/A,N/A,N/A,N/A,N/A
The Classic Fairy Tales (Norton Critical Editions),393972771,9780393972771,N/A,N/A,N/A,N/A,N/A,N/A
Constructing Early Childhood Science,766813193,9780766813199,N/A,N/A,N/A,N/A,N/A,N/A
MRCS Part A: Essential Revision Notes: Book 1,1905635826,8601404809149,N/A,N/A,N/A,N/A,N/A,N/A
Embedded Systems Design,750655461,9780750655460,N/A,N/A,N/A,N/A,N/A,N/A
Testing of Digital Systems,521773563,9780521773560,Amazon.com,"Hardcover, ISBN 9780521773560Publisher: Cambridge University Press, 20031016 pages. Used - Good, Usually ships in 24 hours, Item may show signs of shelf wear. Pages may include limited notes and highlighting. May not include supplemental or companion materials if applicable. Access codes may or may not work. Connecting readers since 1972. Customer service is our top priority.",7.99,2,9.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=qkHaig7waLsGeW3UDLuvr38wIpo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0521773563%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=rYnXx_tpuJMRUrjHk5hK
"Electronics Fundamentals: Circuits, Devices & Applications with Lab Manual (8th Edition)",136125123,9780136125129,Amazon.com,"Hardcover, ISBN 9780136125129Publisher: Pearson, 20092 pages. Used - Good, Usually ships in 1-2 business days, May have signs of use, may be ex library copy. Book Only. Used items do not include access codes, cd's or other accessories, regardless of what is stated in item title.",905.04,2,907.04,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=zFvvPBeEYUjeWUUxrpWb71rtF3E_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0136125123%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=TpxVLNV6epsFytKkIRks
Personal Development for Life and Work,538441488,9780538441483,N/A,N/A,N/A,N/A,N/A,N/A
Electronic Techniques: Shop Practices and Construction (7th Edition),130195669,9780130195661,N/A,N/A,N/A,N/A,N/A,N/A
Strongly Nonlinear Oscillators: Analytical Solutions (Undergraduate Lecture Notes in Physics),3319052713,9783319052717,N/A,N/A,N/A,N/A,N/A,N/A
Electronics Drafting,1566378583,9781566378581,N/A,N/A,N/A,N/A,N/A,N/A
Entertainment Law,131147439,9780131147430,N/A,N/A,N/A,N/A,N/A,N/A
Writing Children's Books For Dummies,1118356462,9781118356463,N/A,N/A,N/A,N/A,N/A,N/A
"Entertainment Law in a Nutshell, 3d (In a Nutshell (West Publishing)) (West Nutshell Series)",314280618,9780314280619,Amazon.com,"Softcover, ISBN 9780314280619Publisher: West, 2012480 pages. Used - Acceptable, Usually ships in 1-2 business days, Pages are warped from water damage, but this book is still usable",26.68,2,28.68,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=fnv5OF3mFtuy,ua42MyCXKsoGWM_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0314280618%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=DE3jRBDam57a0j.i3f4F"
Management by Menu,471413194,9780471413196,N/A,N/A,N/A,N/A,N/A,N/A
The Program Evaluation Standards: A Guide for Evaluators and Evaluation Users,1412989086,9781412989084,Amazon.com,"Softcover, ISBN 9781412989084Publisher: SAGE Publications, Inc, 2010384 pages. Used - Good, Usually ships in 24 hours, Item may show signs of shelf wear. Pages may include limited notes and highlighting. May not include supplemental or companion materials if applicable. Access codes may or may not work. Connecting readers since 1972. Customer service is our top priority.",28.18,2,30.18,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=rsaw6RRVvWvewM0ZMO.48YHpJRk_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1412989086%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=Kc8hrJOi_mANViG_KL3H
Essential Revision Notes in Paediatrics for the MRCPCH,1905635761,9781905635764,N/A,N/A,N/A,N/A,N/A,N/A
Measurement by the Physical Educator: Why and How,78022681,9780078022685,N/A,N/A,N/A,N/A,N/A,N/A
Basic Engineering Circuit Analysis,470128690,9780470128695,N/A,N/A,N/A,N/A,N/A,N/A
CliffsNotes on Franklin's Autobiography of Benjamin Franklin,822002167,9780822002161,N/A,N/A,N/A,N/A,N/A,N/A
"Work, Family, Health, and Well-Being",415653371,9780415653374,N/A,N/A,N/A,N/A,N/A,N/A
Nonlinear Systems,132280248,9780132280242,N/A,N/A,N/A,N/A,N/A,N/A
Counseling Problem Gamblers: A Self-Regulation Manual for Individual and Family Therapy (Practical Resources for the Mental Health Professional),121746534,9780121746537,N/A,N/A,N/A,N/A,N/A,N/A
Smooth Dynamical Systems (Advanced Series in Nonlinear Dynamics),9810245998,9789810245993,N/A,N/A,N/A,N/A,N/A,N/A
Steam & Diesel Power Plant Operators Examinations,916367088,9780916367084,N/A,N/A,N/A,N/A,N/A,N/A
Aristotle's Ethics (Cliffs Notes),822008890,785555010819,N/A,N/A,N/A,N/A,N/A,N/A
"Manhattan GMAT Quantitative Strategy Guide Set, 5th Edition (Manhattan Gmat Strategy Guide: Instructional Guide)",1935707760,9781935707769,N/A,N/A,N/A,N/A,N/A,N/A
"Comprehensive Community Health Nursing: Family, Aggregate, and Community Practice",323013457,9780323013451,N/A,N/A,N/A,N/A,N/A,N/A
Engineering Economic Analysis,195168070,9780195168075,N/A,N/A,N/A,N/A,N/A,N/A
Rational Animals?,198528272,9780198528272,N/A,N/A,N/A,N/A,N/A,N/A
"Reader's Theater Scripts: Improve Fluency, Vocabulary, and Comprehension: Grade 3",1425806937,9781425806934,N/A,N/A,N/A,N/A,N/A,N/A
"Differential Equations, Bifurcations, And Chaos in Economics (Advances in Mathematics for Applied Sciences)",9812563334,9789812563330,N/A,N/A,N/A,N/A,N/A,N/A
Austen's Emma (Cliffs Notes),822004348,9780822004349,N/A,N/A,N/A,N/A,N/A,N/A
Change Leadership: Developing a Change-Adept Organization,566089351,9780566089350,N/A,N/A,N/A,N/A,N/A,N/A
Mixed-signal and DSP Design Techniques (Analog Devices),750676116,9780750676113,N/A,N/A,N/A,N/A,N/A,N/A
Analysis & Study Guide: Dr Jekyll and Mr Hyde: Complete text & integrated study guide (Creative Study Guide Editions) (Volume 2),1494767910,9781494767914,N/A,N/A,N/A,N/A,N/A,N/A
Saxon Math K: Individual Student Unit,1600327176,9781600327179,N/A,N/A,N/A,N/A,N/A,N/A
Basic Economics,465060730,8601415789973,N/A,N/A,N/A,N/A,N/A,N/A
COMPLEXITY AND CRITICALITY (Imperial College Press Advanced Physics Texts),1860945171,9781864145175,N/A,N/A,N/A,N/A,N/A,N/A
Tutorials in Introductory Physics,130653640,9780130653642,N/A,N/A,N/A,N/A,N/A,N/A
"Shurley English Homeschooling: Level 6 Teacher's Manual with Audio CD Jingles (Shurley English Homeschooling Teachers Manuals, 6)",1585610283,9781585610280,N/A,N/A,N/A,N/A,N/A,N/A
The Economics Book: Big Ideas Simply Explained,756698278,690472098270,N/A,N/A,N/A,N/A,N/A,N/A
"The Triumph of Individual Style : A Guide to Dressing Your Body, Your Beauty, Your Self",1563672693,9781563672699,N/A,N/A,N/A,N/A,N/A,N/A
Electronic Troubleshooting,70653526,9780070653528,N/A,N/A,N/A,N/A,N/A,N/A
Entertainment Law: Cases and Materials in Established and Emerging Media (American Casebooks) (American Casebook Series),314184058,9780314184054,N/A,N/A,N/A,N/A,N/A,N/A
Media Law: Cases and Materials (University Casebook Series),1609304675,9781609304676,N/A,N/A,N/A,N/A,N/A,N/A
100% Job Search Success,1418016314,9781418016319,Amazon.com,"Softcover, ISBN 9781418016319Publisher: Cengage Learning, 2006198 pages. Used - Very Good, Usually ships in 1-2 business days, Nice copy with light cover wear. Pages clean with tight binding. _all items ship same or next day and are packaged well",5.93,2,7.93,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=9uvcIztSfE04DjNmr1nEVFhKndg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1418016314%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=OrJ5WAfIq1tWOhw_7m93
Helping Parents with Challenging Children Positive Family Intervention Parent Workbook (Programs That Work),195332997,9780195332995,Amazon.com,"Softcover, ISBN 9780195332995Publisher: Oxford University Press, 2008144 pages. Used - Good, Usually ships in 1-2 business days, A few creased pages. Crease on cover. Book is in good condition.",13.76,2,15.76,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=h2Hq7dorpshCemF9PRGCCx1XUO8_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0195332997%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=EiSGmTQ5rjV2rb4J2wR4
Entertainment Law,820557250,9780820557250,N/A,N/A,N/A,N/A,N/A,N/A
Mass Communication Law in a Nutshell (Nutshells),314280634,9780314280633,Amazon.com,"Softcover, ISBN 9780314280633Publisher: West Academic Publishing, 2014872 pages. Used - Good, Usually ships in 1-2 business days, Treefrog says, ""We ship every business day! Books may not contain supplemental materials. Books previously used by students at major universities.""",30.81,2,32.81,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=e0GPhivNchZ,pFKKWj5Zq.6Hs8M_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0314280634%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=hT933KsLC4ifowtAdIez"
"Cyber Security Management: A Governance, Risk and Compliance Framework",1472432096,9781472432094,N/A,N/A,N/A,N/A,N/A,N/A
Gaming Law: Cases and Materials,820549061,9780820549064,N/A,N/A,N/A,N/A,N/A,N/A
College Outline for Probability and Statistics (HARCOURT BRACE JOVANOVICH COLLEGE OUTLINE SERIES),156016761,9780156016766,N/A,N/A,N/A,N/A,N/A,N/A
"Subjects unto the Same King: Indians, English, and the Contest for Authority in Colonial New England (Early American Studies)",812219082,9780812219081,N/A,N/A,N/A,N/A,N/A,N/A
Cambridge IGCSE Computer Science,1471809307,9781471809309,N/A,N/A,N/A,N/A,N/A,N/A
CliffsNotes on Shakespeare's The Tempest,822000830,9780822000839,N/A,N/A,N/A,N/A,N/A,N/A
Feminist Visions of Development: Gender Analysis and Policy (Routledge Studies in Development Economics),415157900,9780415157902,N/A,N/A,N/A,N/A,N/A,N/A
"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",307719227,9780307719225,N/A,N/A,N/A,N/A,N/A,N/A
Games of Strategy (Fourth Edition),393124444,9780393124446,N/A,N/A,N/A,N/A,N/A,N/A
The Transatlantic Constitution: Colonial Legal Culture and the Empire,674027191,9780674027190,N/A,N/A,N/A,N/A,N/A,N/A
Linear Algebra (Cliffs Quick Review),822053314,49086053319,N/A,N/A,N/A,N/A,N/A,N/A
CliffsNotes Roman Classics,822011522,9780822011521,N/A,N/A,N/A,N/A,N/A,N/A
The First Prejudice: Religious Tolerance and Intolerance in Early America (Early American Studies),812223144,9780812223149,N/A,N/A,N/A,N/A,N/A,N/A
Structural Loads Analysis for Commercial Aircraft: Theory and Practice (AIAA Education Series),1563471140,9781563471148,N/A,N/A,N/A,N/A,N/A,N/A
Simply Put: A Study In Economics Student Book,1492272647,9781492272649,N/A,N/A,N/A,N/A,N/A,N/A
A Nation of Women: Gender and Colonial Encounters Among the Delaware Indians (Early American Studies),812222059,9780812222050,N/A,N/A,N/A,N/A,N/A,N/A
"Faust, Parts 1 and 2 (Cliffs Notes)",822004798,9780822004790,N/A,N/A,N/A,N/A,N/A,N/A
Madame Bovary (Cliffs Notes),822007800,49086007800,N/A,N/A,N/A,N/A,N/A,N/A
Schaum's Outline of Engineering Mechanics Dynamics (Schaum's Outlines),71713603,9780071713603,N/A,N/A,N/A,N/A,N/A,N/A
"Data Structures, Algorithms, and Software Principles",201528800,9780201528800,N/A,N/A,N/A,N/A,N/A,N/A
